順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
294,おもちゃ 収納,22100,370,2.238,0.16,14,86,0,6,50,27,5,8,4
295,おかあさんといっしょ 卒業,19800,370,2.289,199.495,18,82,1,4,42,40,6,4,3
296,クックルン レシピ,19700,370,2.306,25.748,9,91,1,1,39,44,7,3,5
297,溶連菌 熱なし,19100,370,2.338,34.741,10,90,2,6,39,42,7,2,2
298,ヘルパンギーナ 出席停止,18700,370,2.381,-20.014,11,89,1,6,40,35,9,6,3
299,子供 目やにがすごい,17300,370,2.45,25.158,28,72,0,7,57,30,2,2,2
300,オノンドライシロップ,16600,370,2.489,13.262,17,83,0,6,40,39,7,4,4
301,こどもちゃれんじ タブレット,16200,370,2.52,57.056,19,81,0,2,43,41,6,5,3
302,手足口病 お尻,15400,370,2.575,-5.98,14,86,0,7,57,29,2,3,2
303,手足口病 2回目,15200,370,2.586,3.873,20,80,1,8,54,28,4,3,2
304,ブリンバンバンボン 楽譜,25000,360,2.074,12.139,20,80,4,5,30,38,10,7,6
305,はやり目,24500,360,2.089,22.687,23,77,1,10,38,31,11,6,3
306,5歳 女のコ プレゼント,24400,360,2.135,63.342,22,78,0,4,31,28,10,16,11
